x1,x2,x3,x4,z
0.9675143998992279,0.4225386169587797,1.1196062076713569,0.6153881113326003,17198.097748984343
0.5413166692337563,0.5854357594807045,0.903511094917747,0.7562082756370019,9313.754438396249
-0.022716218863353538,0.2342941814331203,0.030394924296652415,1.3539589622923303,1.086228225557398e6
-0.16676059080196132,0.8846197675909462,0.5147907574803471,0.32385734402692645,103629.37012183653
0.033158021315021324,0.452779215542726,0.9262061418403629,1.2853499389982272,139076.1911033003
0.79796350708181,1.032208921635707,0.5711671074965606,0.4019361828056637,12842.998044896174
-0.4333305216821096,0.5382662015375698,0.6936325320051895,0.5002695986173483,215807.95859181578
-0.0036659666402577284,-0.17510137484088645,-0.2735397198902393,0.4641316311860878,13103.403264937562
0.9701563764657132,-0.41196573487970084,0.629929626071832,0.08204890916809227,18482.60246801958
0.8101015392690455,-0.38632484671317874,1.2274238030763756,0.20141667480721726,18401.902465451956
0.26964220094241015,1.0785349582245625,0.7825798515631006,0.19120577514880743,10616.00473239077
-0.18082786589191957,-0.3308380992203516,0.2460236092735582,0.749964569552422,20980.348497645704
0.17277197839361932,0.027063583382772927,-0.16797465792630784,0.059875674977268756,17177.048911584334
-0.4522759433334044,-0.15379467178630074,0.4283243597197743,0.46716364955113365,22765.774296186213
0.14271615253478953,-0.1816831539228146,1.2506008172184244,0.06259067574115373,18370.237058465722
0.04014916338151581,-0.08491252040889902,1.227737289549653,-0.10766734808383982,18588.91240259338
-0.21028427418384038,0.10750060593753857,-0.013558078748006408,0.35418539956841727,28584.868354429243
0.9652750832339017,0.1914054782523194,0.5813739498186556,0.08513574819239478,18409.825951123144
0.3141489397248539,-0.42823932513753876,1.2610610608193462,-0.05337349449646034,18541.682903998106
0.694780374589083,0.19007590565594917,0.025393483275609918,0.43017570101387903,12242.250937335546
0.3109241183228768,0.16186267776544322,0.5982676372900766,0.20761646355086566,17382.73944166566
-0.08268129496192556,-0.25009814569503325,1.162534197951981,0.5756583506935248,12740.73941704964
-0.07683923033320528,0.9753952353110693,0.45479512673413763,0.2180563674008799,58690.88687228917
-0.08255121956359096,-0.35891143546090004,0.8530438703245442,0.846619801100808,1701.6342418676277
0.6022873944952553,-0.11404255574704003,0.914974397284528,0.5909862861672617,16863.44875585032
0.054477384383355046,0.7321575704766008,0.10273295208028105,0.37388059303037374,97243.1490020896
0.9594331992356043,-0.2892869950315749,0.5393205783507985,0.5206293585207598,17629.11073644099
0.21564909781465647,0.4247812814614045,-0.23249407282993884,0.48995660051548906,115819.71627396793
-0.02165453392061953,0.18069014236521813,0.16559176982665247,1.3554719987826216,653440.2427217832
0.49166650726112826,-0.260227064325622,0.31056280674874637,0.8418863979121833,8666.576759262387
