x1,x2,x3,x4,z
0.6549154577327689,0.9794935526687751,0.5913526766528682,0.4286615068783464,10423.671635160581
0.38800588932249,0.6757638761846685,0.7707433556073694,0.6235555334337602,4590.7546819407735
0.9428820391701297,0.511943850707844,0.7598949681659222,0.5054720761913032,16781.746343479048
-0.31392318989828316,0.09132996666099508,0.19552426039402604,0.47756581295373113,59527.954508701674
-0.20545402962974385,0.007895504906987316,0.18691081086119116,0.5776491601196547,43211.250674761235
0.9684112956046016,-0.430737072149104,1.2062622357291939,0.06024075863692957,18503.404505672683
0.7635237967686206,0.41520210228375604,1.1314292802076586,0.6068409683772927,16660.468057705337
0.1917943358631087,0.707969347744944,1.1781269453424748,0.4598415894035379,10822.273760483997
0.2059656737289278,1.0705718910136708,0.7122171567756512,0.29981073200534486,1846.168788182779
0.2536648974486416,-0.415183314492572,1.1925708096529921,0.023428738171459185,18481.178972805465
-0.10867830406752349,-0.21889735607098765,0.25585445560640935,0.020215333160300775,18355.134075835813
0.21232096407405507,-0.46615352597911613,1.1288620758729841,-0.02651593173003386,18523.786461304593
0.16395758906914648,0.12024652553558127,1.2450091047070972,0.09242844928395166,18186.671984363096
0.7666417595166861,-0.3368048511792308,1.0498802307236452,0.22978719074145165,18347.96722932428
0.1681160636109256,0.12817790275174584,1.2602478478605148,0.07027055627806778,18254.786668679713
0.8291383357045268,0.21932693815327325,1.2013204052781945,0.1442051143798762,18384.143268674103
0.3919722872118805,0.007685439216793211,0.67476600855895,0.20151852684374105,17932.13605816076
0.6826125403979717,-0.46363436547091935,0.9346920310446445,0.09931760636314346,18461.462761456132
0.7926573114342125,-0.4405890983475909,1.2599874946896492,0.2231407611618671,18388.387979939773
0.8976073546178229,0.09355307478958211,0.4957140482244733,0.35363337568333547,17695.44936335676
-0.04156559254739406,-0.17118413243439595,1.2222554064025224,0.4354431318946236,15430.241836570001
-0.12573684552382908,-0.06370282782893372,1.0304590065952108,0.5114584532665464,10228.969467127312
0.5388072519379399,0.20054772471117688,0.042942502596252985,0.46059018693460596,8615.081177401877
0.3058414520058108,-0.07521054024585727,0.30058033387652533,0.6721248139166256,6582.978089658589
-0.029119866987885934,0.8957859102589065,0.24769690276600784,0.42938797224539693,194650.74454893824
-0.03168801102853347,0.4425243206268006,0.3057553561591626,0.462394055440095,35476.94816164066
0.03343850156798925,-0.17641775139576982,1.2083428177439974,0.3706985306959816,16707.30383926634
