x1,x2,x3,x4,z
0.4687559949219462,-0.09193843352966113,0.18269720945078227,0.9041270864316768,4756.396632970524
0.42702450634001554,-0.07450548594343553,0.6929397036353262,0.3626913271210077,17308.669954373836
0.16342679177326527,0.2158754528988122,0.4822485689372378,0.6648638119648774,4355.047638695976
0.45239237607900384,-0.03916890580639487,0.6598366250331769,0.31692628070609763,17526.962550056887
0.13173390256195788,-0.05787055436209687,0.5925711023437451,0.41589250363139774,14621.91629755667
0.5561776144978621,0.057168582537056006,0.8314087537627868,0.29067403474773396,17859.039271061567
0.5182748294002983,-0.06831729338357478,0.8130368662231031,0.20645004949597495,18161.09627371018
0.448920431627525,0.01823670689379736,0.4523451743309501,0.1806006662256509,17915.557834922525
0.5195128667457871,-0.12168280310209312,0.586789348389769,0.18196593355460317,18177.62749290888
0.5788711659613441,0.017016920822170933,0.6585182065387793,0.3990112000367004,17239.963224511343
0.5164223938593845,-0.06334280429533884,0.8048454746592065,0.20716560706730214,18152.650363671914
0.4247630950048572,-0.01023037731274401,0.706449979746008,0.2937734240332624,17601.16497017722
0.49119490151590467,-0.03329430106494635,0.7626483617718223,0.22252277768430667,18053.109412571415
0.32196295425619437,0.06428029111158626,0.8431868753666858,0.2602979497259872,17582.90538819821
-0.10392974768249069,-0.09916062255160113,0.5565682994462094,0.2441060769743736,15655.842141794647
0.5816964331184931,-0.03587167780086192,0.7473711245648105,0.1957657248518685,18189.936867045148
0.3067424199938447,-0.046031614885539585,0.8155423362736615,0.3374675724571897,17242.863324341703
0.19898536710278683,0.16605737619181665,0.712536480842193,0.20639041620910226,17186.70499164682
0.5537484748731927,-0.0261501313766338,0.7570861638119339,0.4340900520412457,17213.52703342449
0.5145820910497411,-0.09660474240547995,0.6717428738867972,0.3191234779054405,17725.12111183142
0.5193432737261661,-0.08476741806350868,0.6683411576124038,0.29169059699616706,17829.670776878425
0.46688633399478435,-0.011892607177494074,0.8042171583207611,0.21484691371082776,18057.307950747232
0.5502763554126229,-0.1021126957934016,0.8528868405981038,0.43645724827579413,17448.18502830983
0.6235682193609169,-0.09020218179522588,0.84335614752611,0.31469719444388106,17985.61107866448
0.5989046180914532,-0.09845183435305765,0.5824721071373467,0.47488242051487006,16903.362021744884
