x1,x2,x3,x4,z
0.05578142221353358,0.462953683692145,0.3458110985393409,0.8257374319435233,122518.06722355224
0.6757020999433283,0.8462783220928057,0.05112391094208796,1.429084585504064,563949.8364748855
1.3017185059885859,0.7427984483761461,0.427235963564788,0.6143741816504341,14756.617857964682
0.7330794306878067,1.175005578986251,1.0676966328224937,-0.49776540283671933,18694.619407989212
-0.3735530634869232,0.804435886300574,1.2348719790282927,1.3030013910121618,1.1228144450525665e6
1.009537424033347,1.2697043985492678,0.23397654828018416,0.3827040629148253,3786.690331734938
1.3548260349542252,1.1042767184565427,0.26353155980546983,0.4158346002176413,13650.688259949953
-0.30438513720833404,-0.8516403727495739,-0.6088843610428424,0.5122695093998807,7861.821498268076
-0.2971512037084554,-0.7316391288010365,1.7049767277133556,0.520550288081747,15080.907386041123
1.0308673533524275,-0.8892950729219861,1.3163110628760726,0.13845877433066806,18486.947352879342
0.5618708386431156,-0.062014065914127225,0.8501561331092256,-0.07263195487263507,18554.60109451118
-0.6066963567504283,-0.8561730597637905,0.31331443057871095,0.03377300133871686,18443.22674853652
-0.2958814423291357,1.3634471006192355,-0.610780555081104,0.45100312209351634,1.0071481448197135e8
-0.8971316248036574,1.3832367978138405,0.19578098683796225,0.4485652592391653,1.2954811135770488e8
1.4325784490366582,-0.8157284940064918,1.6491958055713463,-0.15319262277416712,18564.465285651866
-0.32158847273994395,-0.8733222670825632,1.3722195278905565,0.5549116835306035,14772.08041529392
0.059862782159169625,0.0596951343506722,-0.5420566351409529,-0.30390921159850126,19569.608035727655
-0.6037228848660244,0.16080020995085903,-0.32751031251646123,-0.1112489033008427,9705.213360276737
-0.7830428933128089,0.09026929253498331,0.476945960755782,-0.3280594961618407,23116.587833052068
1.3773606204404258,0.44056032705881876,0.22268526795804855,0.13108958905868578,18207.167858603912
-0.26614205164214355,-0.500312262279065,1.4541010944916197,-0.2659323833416506,18692.984711192727
1.277038929156818,-0.0018496365924807745,0.12637602802168224,-0.20259315721132354,18600.83895129178
1.427333009858491,0.673622673858765,0.1536531199901282,-0.3154231611033528,18669.00882450926
1.428682432939347,0.06869084005330625,0.8411751989075615,-0.2974280994680024,18594.269167407954
1.4091936916203944,0.3746573563628774,0.4824020647663289,-0.4782278395428752,18605.801173175605
1.4004787265298109,-0.7009159765016659,0.24461030446016552,0.3986435394393141,18222.224613512302
-0.06249268215403336,1.1829773243645592,-0.25100938899718794,-0.08861014606814843,519710.9039514611
-0.38143756300717235,1.2455026275723862,-0.31780063658960134,0.6398315804720841,4.4253769074097104e7
1.4315908218703202,0.6571013175946774,0.16397717788305083,-0.2976203001952058,18663.5480983672
-0.5641915094919427,1.2396002670728996,0.4151155387734957,-0.15935527435348185,706392.7926500214
0.2993781259985181,0.1992450652652784,0.5856360075592765,0.30225537060681473,16169.805993819527
-0.33626752955003625,-0.37074215598141025,1.4179381636832065,0.8446820485228133,6583.472349521039
-0.46730541445822493,0.369415882968845,1.4555379085478592,0.27071321709916174,8513.036494608803
1.367666672704918,0.018589057936594655,0.12075928696535193,0.5474451317317647,16590.601335019466
-0.48747527985183603,0.759412114264749,-0.31019573483039653,1.1031168352093281,4.689895040014595e7
1.2184025791025406,0.18233041439187464,0.10724608429479404,0.7944750081226529,10692.103329310683
-0.4753685323027802,0.3537341553317881,1.6881255002121405,0.2162087884544443,748.8273924770518
1.2511941792506573,0.777069983549171,1.7151615327730414,0.021423459984334037,18509.25306821314
-0.8756268632702404,0.7030852494074614,0.6070718285122243,0.5141114462735024,6.654265446719657e6
0.6275532134664346,-0.4255242928625349,-0.02067661126684861,1.255090557665071,23328.29315942284
1.3205681324376788,0.6545261052687341,0.13429125440552153,-0.3275710613172863,18681.316797567077
1.2209119664568415,0.46294711827720153,-0.07243649645947237,0.48921532733760653,10531.300242758674
-0.2395973889748076,0.6515381241996806,0.046310198068805986,1.1096235813917283,3.768267250224657e6
0.0676761116618691,0.6767560352580709,-0.6568191725385671,0.50050827564141,3.623624449351988e6
0.8329458324537605,0.49033906461729426,-0.2499588976747701,0.28777681080014395,3428.1677808433665
1.3825241041906637,0.44204628735048523,-0.10404665342468589,0.3783535603347726,14371.625538010643
-0.5266186754183845,0.37963629272984745,1.1911039707395057,0.11533209297681901,5581.742391201148
-0.23659548210313613,-0.6388070653723149,1.465335497654529,-0.026235642533992465,18489.25158114039
-0.1742262498529601,-0.7245383751613205,1.6598747339450317,0.07003366621636276,18350.180307531748
0.7933402957200618,-0.30801112299876754,1.114217997959403,1.6470775995878957,7298.202412047381
-0.39651385742180834,-0.5359943553432867,0.9548940045017451,1.054208374977875,45689.24058569797
-0.34943018831462214,-0.48922060369662934,1.5893625866339178,0.6954204862163977,6473.463339761789
1.4128152618493663,0.6960295027252257,0.8634215057479369,0.4357419267447662,17888.952623582787
1.21517011770099,0.752836361134241,1.5416536248686317,0.8783895686215759,16998.009243142034
-0.3523309138265017,-0.8582117306735518,-0.4406666252045448,0.6025883907525098,2162.5913919600603
0.6566136058619921,0.8551657718389335,1.004715408066442,1.2267447155513709,11372.918761804487
1.3072199008902876,1.1109847395376349,0.2597700478008849,0.41318209905239567,13072.981563991789
1.4067442875992833,0.7429636285574239,0.495897199846458,0.6663314046005366,15373.65026948616
